geometry,rand_point_id,SAMPLE_LC1,lat,lon,code
POINT (-85.1669216455136 45.64416998820332),18914,11,45.644169988203316,-85.1669216455136,open_water
POINT (-93.81285469245887 46.37473629159733),15166,11,46.37473629159733,-93.81285469245888,open_water
POINT (-82.65990163172032 45.14909807529524),580,11,45.149098075295235,-82.65990163172032,open_water
POINT (-82.95625672737039 44.71686965685943),4800,11,44.71686965685943,-82.95625672737039,open_water
POINT (-119.4114246825305 34.06012141859795),3477,11,34.06012141859795,-119.41142468253055,open_water
POINT (-79.04736062101256 33.48054139626214),25219,11,33.48054139626214,-79.04736062101256,open_water
POINT (-85.83930243262553 43.78253981303226),1983,11,43.78253981303226,-85.83930243262553,open_water
POINT (-78.15507819750017 39.51730215781945),19096,11,39.51730215781945,-78.15507819750017,open_water
POINT (-91.2151730669856 31.85794652546491),22657,11,31.857946525464918,-91.21517306698559,open_water
POINT (-81.33610337492107 27.39176013713338),3539,11,27.391760137133375,-81.33610337492107,open_water
POINT (-93.2661237230796 47.66751359284081),9332,11,47.66751359284081,-93.26612372307959,open_water
POINT (-87.91567967806607 31.4544272356601),17375,11,31.4544272356601,-87.91567967806607,open_water
POINT (-93.08100096941357 29.72926277768585),16709,11,29.729262777685854,-93.08100096941357,open_water
POINT (-80.97069911859219 27.03350288047566),5941,11,27.03350288047566,-80.97069911859221,open_water
POINT (-87.12250764240379 42.29281324245508),20553,11,42.292813242455075,-87.12250764240379,open_water
POINT (-82.72246999137961 27.56802232452998),6214,11,27.568022324529988,-82.72246999137961,open_water
POINT (-76.14484626616688 35.27963855995329),16012,11,35.27963855995329,-76.14484626616688,open_water
POINT (-88.84758498318241 29.73376344694451),6871,11,29.733763446944515,-88.84758498318241,open_water
POINT (-86.24250434086997 47.00550121582777),1938,11,47.00550121582777,-86.24250434086996,open_water
POINT (-89.29357568112975 47.43099673069932),4329,11,47.43099673069932,-89.29357568112974,open_water
POINT (-88.77652394599008 47.37004898669387),22978,11,47.37004898669387,-88.77652394599009,open_water
POINT (-81.33018556285829 31.98435027393918),17480,11,31.98435027393918,-81.33018556285829,open_water
POINT (-87.19283886579173 47.30199990506554),22752,11,47.301999905065536,-87.19283886579174,open_water
POINT (-88.34108539681839 34.57982320844164),13971,11,34.57982320844164,-88.34108539681839,open_water
POINT (-123.090560598905 37.80402764480399),5559,11,37.804027644804,-123.09056059890504,open_water
POINT (-73.74507563495136 43.81778262289662),3669,11,43.817782622896615,-73.74507563495136,open_water
POINT (-87.5359196195312 47.93651015522578),22760,11,47.93651015522578,-87.53591961953121,open_water
POINT (-85.36457394848189 43.38251154551278),18359,11,43.382511545512784,-85.36457394848189,open_water
POINT (-122.9070415415121 39.04953554385732),23107,11,39.049535543857324,-122.90704154151207,open_water
POINT (-121.9895748621688 36.88437187339336),24702,11,36.884371873393356,-121.9895748621688,open_water
POINT (-85.43269440365383 45.73398313768662),23563,11,45.733983137686614,-85.43269440365383,open_water
POINT (-86.65819899488794 42.25485360761981),3155,11,42.254853607619815,-86.65819899488794,open_water
POINT (-77.48240631020333 36.17088941826757),7674,11,36.17088941826757,-77.48240631020332,open_water
POINT (-87.71338599893259 42.17689490782263),20550,11,42.176894907822636,-87.7133859989326,open_water
POINT (-81.17171070467552 31.77177185758637),17475,11,31.77177185758637,-81.17171070467552,open_water
POINT (-87.25833007391036 43.83043414507758),8462,11,43.83043414507758,-87.25833007391036,open_water
POINT (-82.216428499918 41.67916829203489),16736,11,41.679168292034895,-82.21642849991801,open_water
POINT (-100.670859695486 44.73197828167758),17235,11,44.73197828167758,-100.67085969548604,open_water
POINT (-89.55289417207898 47.30178820203248),4335,11,47.30178820203248,-89.552894172079,open_water
POINT (-93.57529776084579 31.18176310571956),16530,11,31.181763105719558,-93.5752977608458,open_water
POINT (-73.94127235880634 40.29152279881959),13640,11,40.29152279881959,-73.94127235880634,open_water
POINT (-86.47659323381349 44.55713729907662),12607,11,44.557137299076615,-86.47659323381347,open_water
POINT (-91.13567643301586 33.95880919998788),2666,11,33.958809199987876,-91.13567643301586,open_water
POINT (-92.40042816051914 35.5270845601599),4484,11,35.5270845601599,-92.40042816051914,open_water
POINT (-92.25589702445318 35.57650911000459),4490,11,35.576509110004594,-92.25589702445318,open_water
POINT (-79.48078885656163 42.47477406498299),20610,11,42.47477406498299,-79.48078885656162,open_water
POINT (-91.08292472246269 33.09767133333272),2596,11,33.09767133333272,-91.08292472246269,open_water
POINT (-86.835566714656 43.12595830607381),24220,11,43.125958306073805,-86.835566714656,open_water
POINT (-73.34952132004983 44.58732161048928),20305,11,44.58732161048928,-73.34952132004983,open_water
POINT (-100.0704750336572 47.33019178393968),7583,11,47.330191783939675,-100.07047503365723,open_water
POINT (-98.0273970426295 34.53398129406243),21600,11,34.53398129406243,-98.0273970426295,open_water
POINT (-95.95236082301456 32.88607668036519),24073,11,32.886076680365186,-95.95236082301456,open_water
POINT (-91.15831016828824 29.74255387382554),9265,11,29.74255387382554,-91.15831016828822,open_water
POINT (-90.26980252198817 46.87865947599461),6792,11,46.8786594759946,-90.26980252198817,open_water
POINT (-93.08723740575792 33.70286751173636),9730,11,33.70286751173636,-93.08723740575792,open_water
POINT (-117.7992343608858 33.51051205378862),21149,11,33.510512053788624,-117.79923436088579,open_water
POINT (-80.73809132704663 32.3333847446152),10040,11,32.333384744615195,-80.73809132704662,open_water
POINT (-87.60047729911547 44.11378189974563),25772,11,44.11378189974564,-87.60047729911547,open_water
POINT (-96.40058603385448 28.55444193120506),324,11,28.554441931205048,-96.40058603385448,open_water
POINT (-76.60259023643026 38.14405201285991),16912,11,38.14405201285991,-76.60259023643026,open_water
POINT (-79.94112246585902 42.34486162573162),14420,11,42.34486162573162,-79.94112246585901,open_water
POINT (-89.39513129954608 43.88211374009077),18620,11,43.88211374009077,-89.39513129954607,open_water
POINT (-86.32844297515599 30.42934631182719),657,11,30.42934631182718,-86.32844297515601,open_water
POINT (-76.08350038899049 38.05342566730182),16588,11,38.05342566730181,-76.08350038899049,open_water
POINT (-87.8103800061601 42.62645839927654),5545,11,42.62645839927654,-87.81038000616009,open_water
POINT (-80.95159796650015 31.8604806558205),19623,11,31.8604806558205,-80.95159796650016,open_water
POINT (-82.72746298517147 28.91673119166851),3591,11,28.916731191668514,-82.72746298517147,open_water
POINT (-97.48737809169167 31.12091726093319),1800,11,31.12091726093319,-97.48737809169168,open_water
POINT (-87.06811820013385 47.24588161444863),1936,11,47.245881614448635,-87.06811820013384,open_water
POINT (-99.9894495418809 48.9054284406576),22669,11,48.90542844065761,-99.98944954188092,open_water
POINT (-92.03458594250557 29.58561554930219),6833,11,29.58561554930219,-92.03458594250557,open_water
POINT (-82.43474641673848 33.65388873291692),138,11,33.653888732916926,-82.43474641673848,open_water
POINT (-97.30315817315437 26.4666018533058),10752,11,26.466601853305804,-97.30315817315436,open_water
POINT (-90.17314026708333 35.11845889287601),18782,11,35.118458892876006,-90.17314026708333,open_water
POINT (-86.81108494352415 30.39351401334955),22354,11,30.393514013349552,-86.81108494352415,open_water
POINT (-95.05599491486319 33.05293375549702),17892,11,33.05293375549702,-95.0559949148632,open_water
POINT (-85.43734279820649 29.9432933533481),14493,11,29.943293353348103,-85.43734279820649,open_water
POINT (-74.77842832351389 38.96251871100635),7303,11,38.962518711006354,-74.77842832351391,open_water
POINT (-77.47938552586423 43.29365439133952),17507,11,43.29365439133952,-77.47938552586425,open_water
POINT (-74.04419764150732 39.96835725400656),14751,11,39.96835725400656,-74.04419764150731,open_water
POINT (-86.4846171262447 30.44640722718076),17655,11,30.446407227180764,-86.4846171262447,open_water
POINT (-117.3909328713704 48.70063884457177),12999,11,48.70063884457177,-117.39093287137037,open_water
POINT (-86.64268461200049 44.41075412125845),21488,11,44.41075412125845,-86.64268461200051,open_water
POINT (-87.24764513790784 42.26972422554849),20546,11,42.269724225548494,-87.24764513790785,open_water
POINT (-75.75713735754361 35.50381300988862),25739,11,35.503813009888624,-75.75713735754361,open_water
POINT (-123.9807237332562 45.95820675160115),1549,11,45.958206751601146,-123.98072373325623,open_water
POINT (-81.56361733276832 29.26158417742082),699,11,29.261584177420822,-81.56361733276832,open_water
POINT (-85.25320515371926 45.38724400605038),23561,11,45.38724400605039,-85.25320515371926,open_water
POINT (-122.0117463349129 36.48211213513348),6992,11,36.48211213513348,-122.01174633491287,open_water
POINT (-89.94204358655143 40.40685529157463),11194,11,40.40685529157463,-89.94204358655143,open_water
POINT (-70.50312370103664 41.2979540360278),7970,11,41.2979540360278,-70.50312370103664,open_water
POINT (-85.7552862068186 45.17721715415488),861,11,45.17721715415488,-85.7552862068186,open_water
POINT (-119.4965412045466 47.39419409651252),21853,11,47.39419409651253,-119.49654120454662,open_water
POINT (-86.81917271816859 44.39474784483603),21486,11,44.394747844836026,-86.8191727181686,open_water
POINT (-90.15768718598466 29.35133396749774),22346,11,29.35133396749774,-90.15768718598466,open_water
POINT (-89.50226706996017 29.82748630155013),6873,11,29.82748630155013,-89.50226706996017,open_water
POINT (-82.85713548387423 45.16360006136035),577,11,45.16360006136035,-82.85713548387423,open_water
POINT (-93.40393859761409 38.28445718940593),24122,11,38.28445718940593,-93.40393859761407,open_water
POINT (-85.26138563127813 45.75302768802848),23568,11,45.75302768802848,-85.26138563127813,open_water
POINT (-91.55629028603623 32.25277867874362),23743,11,32.252778678743624,-91.55629028603624,open_water
POINT (-93.35033288604967 32.50181112069264),12346,11,32.501811120692636,-93.35033288604969,open_water
POINT (-87.75041861197504 42.87447458924751),6030,11,42.874474589247505,-87.75041861197504,open_water
POINT (-85.54581755754486 35.03531446338165),570,11,35.035314463381646,-85.54581755754486,open_water
POINT (-96.78199115375558 28.39759922376847),877,11,28.397599223768463,-96.78199115375557,open_water
POINT (-97.43290314017378 36.4854198047107),11863,11,36.4854198047107,-97.43290314017378,open_water
POINT (-70.43388671910381 42.02806606138564),25729,11,42.028066061385644,-70.43388671910381,open_water
POINT (-86.66350146851856 44.875714367592),866,11,44.875714367592,-86.66350146851856,open_water
POINT (-86.10536257658389 34.56361368094827),10453,11,34.563613680948265,-86.10536257658389,open_water
POINT (-116.7242605065395 47.35948378703416),6092,11,47.359483787034165,-116.72426050653952,open_water
POINT (-115.6400800552772 33.27472214117162),21218,11,33.27472214117161,-115.6400800552772,open_water
POINT (-86.56988322059252 47.40920055186038),1943,11,47.40920055186038,-86.56988322059252,open_water
POINT (-91.32217480998186 43.77486124131286),25711,11,43.77486124131285,-91.32217480998186,open_water
POINT (-76.41000470276704 40.26538087648731),22041,11,40.265380876487306,-76.41000470276705,open_water
POINT (-102.3253868826283 47.89665755764108),12753,11,47.8966575576411,-102.3253868826283,open_water
POINT (-93.39489791886353 34.59084211273537),4948,11,34.59084211273537,-93.3948979188635,open_water
POINT (-86.18042173375545 35.43218498216525),14170,11,35.43218498216525,-86.18042173375545,open_water
POINT (-97.25942998321833 44.61497098482293),21094,11,44.61497098482293,-97.25942998321831,open_water
POINT (-82.49227249295912 41.45311881639049),16464,11,41.45311881639049,-82.49227249295913,open_water
POINT (-74.68405105552625 39.08207844655978),7300,11,39.082078446559784,-74.68405105552625,open_water
POINT (-77.51717820418013 43.5975378429261),17508,11,43.5975378429261,-77.51717820418013,open_water
POINT (-78.84952033855858 43.44076154262699),19806,11,43.440761542626994,-78.84952033855858,open_water
POINT (-79.92330978593331 34.80762927906579),4849,11,34.807629279065786,-79.92330978593331,open_water
POINT (-76.48722606393422 35.97020484767661),12439,11,35.97020484767661,-76.48722606393422,open_water
POINT (-81.56390551240544 41.88256094263109),23685,11,41.882560942631095,-81.56390551240543,open_water
POINT (-96.64560733870546 33.99009534563919),1502,11,33.99009534563919,-96.64560733870545,open_water
POINT (-87.08991196755905 42.7463102335951),16159,11,42.746310233595096,-87.08991196755905,open_water
POINT (-79.86854981814645 36.17433314237925),14265,11,36.174333142379254,-79.86854981814646,open_water
POINT (-87.9380830316706 30.69978894530131),10765,11,30.699788945301318,-87.93808303167059,open_water
POINT (-87.92301440807408 44.62139314127248),18839,11,44.62139314127248,-87.92301440807407,open_water
POINT (-94.8438275656342 39.0556875764624),7593,11,39.0556875764624,-94.84382756563421,open_water
POINT (-76.90838288375731 42.50510969279102),17050,11,42.505109692791024,-76.90838288375731,open_water
POINT (-86.08990570663323 33.86065643651978),11906,11,33.860656436519776,-86.08990570663325,open_water
POINT (-83.48831634211652 44.08308886838778),18881,11,44.08308886838778,-83.48831634211652,open_water
POINT (-90.57338805900366 29.9562583476982),20751,11,29.956258347698203,-90.57338805900366,open_water
POINT (-96.43967559818748 38.42222593735634),17384,11,38.422225937356345,-96.43967559818749,open_water
POINT (-87.19072794126006 43.63407298691262),8459,11,43.634072986912614,-87.19072794126006,open_water
POINT (-87.45549048258576 43.00583846677939),6024,11,43.005838466779394,-87.45549048258577,open_water
POINT (-92.09997408595947 29.69188505078156),6825,11,29.691885050781565,-92.09997408595949,open_water
POINT (-85.70537747092284 47.05898624590089),6355,11,47.05898624590089,-85.70537747092284,open_water
POINT (-87.2205238823676 44.13695061774943),25777,11,44.136950617749434,-87.22052388236759,open_water
POINT (-70.13525494686969 41.90455824699004),3074,11,41.904558246990035,-70.13525494686971,open_water
POINT (-95.42073178228053 38.91892890953702),10470,11,38.91892890953702,-95.42073178228053,open_water
POINT (-78.12128553307625 43.5574016000637),15427,11,43.557401600063706,-78.12128553307625,open_water
POINT (-78.72771576125365 33.78691648774445),18648,11,33.78691648774445,-78.72771576125365,open_water
POINT (-81.29205433462141 30.10858037973331),5576,11,30.108580379733315,-81.29205433462141,open_water
POINT (-87.66422673651446 42.52427328319008),5540,11,42.52427328319008,-87.66422673651445,open_water
POINT (-85.8051521578485 41.89277094112856),21221,11,41.89277094112856,-85.8051521578485,open_water
POINT (-78.00272487574851 43.56741004110848),15428,11,43.567410041108474,-78.00272487574853,open_water
POINT (-96.08396484335256 30.26609871779075),14786,11,30.26609871779075,-96.08396484335256,open_water
POINT (-97.32015114071572 35.13914503467964),14935,11,35.13914503467964,-97.32015114071571,open_water
POINT (-82.03717480857865 36.51696818627899),8424,11,36.516968186278994,-82.03717480857865,open_water
POINT (-82.06614789123687 27.77636658351134),26026,11,27.776366583511336,-82.06614789123688,open_water
POINT (-90.53454078286893 31.21093693537257),14161,11,31.210936935372573,-90.53454078286892,open_water
POINT (-74.98345083301489 38.81704499812065),7301,11,38.81704499812064,-74.98345083301489,open_water
POINT (-76.352545202006 38.38541363574793),7603,11,38.38541363574793,-76.352545202006,open_water
POINT (-72.50736859788255 41.2091808299943),797,11,41.209180829994295,-72.50736859788255,open_water
POINT (-87.29230071855899 41.47321824194756),3097,11,41.47321824194756,-87.29230071855898,open_water
POINT (-87.55036485351469 43.11181807862611),6023,11,43.11181807862611,-87.55036485351471,open_water
POINT (-95.11804575475611 32.26893913389377),21767,11,32.268939133893774,-95.11804575475612,open_water
POINT (-80.11094407017815 42.19141090574791),14421,11,42.19141090574791,-80.11094407017815,open_water
POINT (-90.88411803541874 30.68676135114017),16891,11,30.68676135114017,-90.88411803541874,open_water
POINT (-75.96461622143778 36.09616040976137),5247,11,36.096160409761374,-75.96461622143778,open_water
POINT (-75.88279902438666 37.10174420170083),24567,11,37.10174420170083,-75.88279902438666,open_water
POINT (-95.62236248925197 28.74489729317801),19146,11,28.74489729317801,-95.62236248925196,open_water
POINT (-86.77126849317666 43.38911868824474),24217,11,43.38911868824474,-86.77126849317665,open_water
POINT (-86.16512437952721 45.83277509719124),1885,11,45.83277509719124,-86.1651243795272,open_water
POINT (-121.640820481806 38.82285027820894),21535,11,38.82285027820894,-121.64082048180596,open_water
POINT (-82.56801239418549 43.94491371100503),16633,11,43.94491371100503,-82.56801239418549,open_water
POINT (-122.8060819152535 48.46934201695092),18835,11,48.469342016950925,-122.80608191525349,open_water
POINT (-87.25335885125037 41.63962569356942),3094,11,41.63962569356942,-87.25335885125038,open_water
POINT (-75.80816483176341 38.48683057570879),14674,11,38.486830575708794,-75.8081648317634,open_water
POINT (-79.08054077008974 43.44798303114683),19803,11,43.44798303114683,-79.08054077008973,open_water
POINT (-73.99293949162963 41.48242517332261),4728,11,41.48242517332261,-73.99293949162963,open_water
POINT (-82.59281329229128 27.5559690511937),6216,11,27.555969051193706,-82.59281329229128,open_water
POINT (-86.85504199449339 42.09967867486273),7163,11,42.09967867486273,-86.85504199449339,open_water
POINT (-77.48741791011739 39.11225491678286),12622,11,39.11225491678286,-77.48741791011739,open_water
POINT (-92.56731184410859 29.74089701699221),6830,11,29.74089701699221,-92.5673118441086,open_water
POINT (-95.70667885882561 39.074402485045),9310,11,39.074402485045,-95.70667885882558,open_water
POINT (-68.92784230447801 43.81773931095484),22962,11,43.81773931095485,-68.92784230447799,open_water
POINT (-82.28359135573912 28.73170551541925),3592,11,28.73170551541925,-82.28359135573912,open_water
POINT (-94.51601971967895 36.58430023929599),3887,11,36.58430023929599,-94.51601971967895,open_water
POINT (-82.78235642369253 40.62023185480646),13192,11,40.62023185480645,-82.78235642369253,open_water
POINT (-82.70938088710027 44.7484241765517),4796,11,44.7484241765517,-82.70938088710027,open_water
POINT (-89.11240814880384 36.90069689228964),13510,11,36.900696892289645,-89.11240814880385,open_water
POINT (-70.75695585906942 42.97683417927766),17027,11,42.97683417927766,-70.75695585906942,open_water
POINT (-88.63163335661692 43.60437535933786),16283,11,43.604375359337865,-88.63163335661692,open_water
POINT (-86.47787051870688 43.80702538309608),11296,11,43.807025383096075,-86.47787051870688,open_water
POINT (-82.8493790877653 28.25276702051402),8781,11,28.25276702051402,-82.8493790877653,open_water
POINT (-80.72718457408656 24.83638040156546),12009,11,24.836380401565467,-80.72718457408656,open_water
POINT (-76.89779599812277 43.61932173100097),19774,11,43.619321731000966,-76.89779599812277,open_water
POINT (-75.52552883652821 42.84916563047688),9351,11,42.84916563047688,-75.52552883652821,open_water
POINT (-91.32110041779451 33.9851830488504),15019,11,33.985183048850395,-91.32110041779451,open_water
POINT (-81.23904603415502 42.13044396211289),246,11,42.13044396211289,-81.23904603415501,open_water
POINT (-87.4331387181786 30.29001551182891),11680,11,30.29001551182891,-87.4331387181786,open_water
POINT (-87.06674885924079 34.66446599982571),7055,11,34.66446599982571,-87.0667488592408,open_water
POINT (-83.26885742450563 40.57257575089834),14289,11,40.572575750898345,-83.26885742450563,open_water
POINT (-94.79564345083355 29.46344320012454),11339,11,29.463443200124537,-94.79564345083357,open_water
POINT (-77.06873295056036 43.33713553372046),19779,11,43.337135533720456,-77.06873295056036,open_water
POINT (-72.05564622023439 44.73788002000379),26103,11,44.73788002000378,-72.05564622023441,open_water
POINT (-81.64217227395137 29.34634133387715),15089,11,29.34634133387715,-81.64217227395137,open_water
POINT (-91.64268951620987 30.01313897823901),17930,11,30.013138978239013,-91.64268951620987,open_water
POINT (-87.38079664353607 42.08486098611025),5629,11,42.08486098611025,-87.38079664353607,open_water
POINT (-86.36178491914943 44.23609380997679),21482,11,44.236093809976786,-86.36178491914944,open_water
POINT (-77.69885802574686 34.33036025796501),17217,11,34.33036025796501,-77.69885802574686,open_water
POINT (-81.8129285150231 28.65698944883634),7561,11,28.656989448836335,-81.8129285150231,open_water
POINT (-93.49417197013339 36.72429346330605),5857,11,36.72429346330605,-93.4941719701334,open_water
POINT (-90.35411986726788 38.22413424976274),19173,11,38.22413424976274,-90.35411986726787,open_water
POINT (-73.36777786298596 40.94383233564125),3879,11,40.943832335641254,-73.36777786298596,open_water
POINT (-89.91067456154158 46.03952689625216),7864,11,46.039526896252156,-89.91067456154158,open_water
POINT (-83.32962544650226 41.77909312600224),11055,11,41.77909312600224,-83.32962544650226,open_water
POINT (-71.31718239027269 43.5594590846642),25977,11,43.559459084664205,-71.31718239027268,open_water
POINT (-91.95581475634837 41.02084651046992),2390,11,41.02084651046992,-91.95581475634836,open_water
POINT (-123.9400655757434 46.20419483348844),1543,11,46.20419483348844,-123.94006557574345,open_water
POINT (-73.80316637095849 40.63434603105069),19531,11,40.63434603105069,-73.8031663709585,open_water
POINT (-85.48755377476554 45.28068663483434),23570,11,45.280686634834346,-85.48755377476554,open_water
POINT (-82.3231906566154 43.59563371766089),2518,11,43.595633717660895,-82.32319065661541,open_water
POINT (-95.8715533763619 45.69343180485546),19155,11,45.693431804855464,-95.8715533763619,open_water
POINT (-98.32787019315832 47.87146315894419),8226,11,47.87146315894419,-98.32787019315832,open_water
POINT (-90.05009819296107 39.57611917107502),16536,11,39.57611917107502,-90.05009819296106,open_water
POINT (-80.33819494229893 42.31707705726826),14415,11,42.31707705726826,-80.33819494229894,open_water
POINT (-76.20506963940443 37.349332838824),21354,11,37.349332838824,-76.20506963940444,open_water
POINT (-69.99280631738363 41.3604536514199),6155,11,41.360453651419895,-69.99280631738364,open_water
POINT (-80.5334127153173 32.4611596021661),10041,11,32.4611596021661,-80.5334127153173,open_water
POINT (-86.79281091952994 42.2491432825821),3161,11,42.24914328258209,-86.79281091952993,open_water
POINT (-70.72698010354028 42.72612434567704),23025,11,42.726124345677036,-70.72698010354027,open_water
POINT (-82.45418488135522 44.37078652431834),16645,11,44.37078652431834,-82.45418488135522,open_water
POINT (-90.04452555959381 30.17219307315874),16683,11,30.172193073158745,-90.04452555959381,open_water
POINT (-76.47781008191798 38.83311594379584),8879,11,38.833115943795846,-76.47781008191798,open_water
POINT (-80.9460491282607 35.52679684530139),2019,11,35.52679684530139,-80.94604912826071,open_water
POINT (-71.48503379824125 41.17541292650732),11522,11,41.17541292650732,-71.48503379824125,open_water
POINT (-82.66044759827646 34.09690442313468),15453,11,34.09690442313468,-82.66044759827645,open_water
POINT (-80.60522795699653 34.20495236665686),11799,11,34.20495236665686,-80.60522795699653,open_water
POINT (-76.6789114603576 38.21515483054937),16907,11,38.215154830549366,-76.6789114603576,open_water
POINT (-95.02731943740255 45.43920497434566),16095,11,45.43920497434566,-95.02731943740255,open_water
POINT (-71.28428132579988 41.40888249066005),23925,11,41.408882490660055,-71.28428132579988,open_water
POINT (-84.57810944375002 39.36044092398423),887,11,39.36044092398423,-84.57810944375002,open_water
POINT (-74.10719765423646 40.77449556437306),11566,11,40.77449556437306,-74.10719765423644,open_water
POINT (-92.28252907944353 45.27271110663883),12900,11,45.27271110663883,-92.2825290794435,open_water
POINT (-86.92781804793299 43.28435289648754),24212,11,43.28435289648754,-86.92781804793299,open_water
POINT (-96.08872480333865 41.53187505804227),2335,11,41.531875058042274,-96.08872480333864,open_water
POINT (-89.37008392261808 30.1952183450179),15930,11,30.195218345017906,-89.37008392261808,open_water
POINT (-90.07168080338869 35.20310807742134),18784,11,35.20310807742135,-90.07168080338869,open_water
POINT (-94.08176020820899 43.82195529992121),17952,11,43.82195529992121,-94.081760208209,open_water
POINT (-85.72778135667983 46.85184121313612),6348,11,46.85184121313612,-85.72778135667983,open_water
POINT (-82.77367865213243 28.35893466764123),8774,11,28.35893466764123,-82.77367865213243,open_water
POINT (-81.03434250583015 41.91229771893263),240,11,41.912297718932635,-81.03434250583015,open_water
POINT (-76.75266476987625 37.18703257290236),354,11,37.18703257290236,-76.75266476987625,open_water
POINT (-74.39802779322501 39.31235599316877),25760,11,39.31235599316877,-74.39802779322501,open_water
POINT (-83.03808249678643 44.39958704998011),16642,11,44.399587049980106,-83.03808249678644,open_water
POINT (-71.47930436237588 41.34390849566887),23926,11,41.34390849566887,-71.47930436237588,open_water
POINT (-85.89713024770445 45.95237141669521),1889,11,45.952371416695215,-85.89713024770445,open_water
POINT (-73.92871189737423 40.50207183263113),13639,11,40.50207183263114,-73.92871189737424,open_water
POINT (-112.2179170007465 41.31469408054234),8183,11,41.314694080542345,-112.21791700074651,open_water
POINT (-70.82637103734122 42.20531488953983),25197,11,42.20531488953983,-70.82637103734122,open_water
POINT (-85.83139356031111 38.60575339474642),3719,11,38.60575339474642,-85.83139356031111,open_water
POINT (-81.16090913194469 29.64819924704433),13572,11,29.648199247044328,-81.16090913194469,open_water
POINT (-76.81353514782781 43.47204074388936),19773,11,43.47204074388936,-76.81353514782779,open_water
POINT (-83.64543850736045 43.777341087048),11026,11,43.77734108704799,-83.64543850736045,open_water
POINT (-89.2705300987588 30.05050257683605),6877,11,30.050502576836053,-89.2705300987588,open_water
POINT (-81.81540627506057 41.92163025673466),23686,11,41.92163025673466,-81.81540627506055,open_water
POINT (-80.55883350999817 42.12841320159851),11314,11,42.128413201598505,-80.55883350999817,open_water
POINT (-69.1023543495661 43.8663925705469),22961,11,43.86639257054689,-69.1023543495661,open_water
POINT (-76.12752152859444 38.90128800353335),12662,11,38.90128800353335,-76.12752152859444,open_water
POINT (-76.39940406035683 36.82271559984927),8379,11,36.82271559984928,-76.39940406035683,open_water
POINT (-100.1654724533274 41.82481091966116),16354,11,41.824810919661154,-100.16547245332741,open_water
POINT (-76.43718605457437 35.16113862180647),10518,11,35.16113862180647,-76.43718605457437,open_water
POINT (-84.36099780961592 45.671378938628),19550,11,45.671378938627996,-84.36099780961592,open_water
POINT (-76.49419436261381 36.54922920408926),5248,11,36.54922920408926,-76.49419436261381,open_water
POINT (-71.66339880708796 41.16220545042696),11521,11,41.16220545042696,-71.66339880708796,open_water
POINT (-76.49050648226194 43.78927809916784),8208,11,43.789278099167845,-76.49050648226194,open_water
POINT (-74.16040345653596 41.23937773450147),25692,11,41.23937773450147,-74.16040345653595,open_water
POINT (-86.65031962397592 43.00278291996434),5613,11,43.00278291996434,-86.65031962397593,open_water
POINT (-84.26173043329649 45.69249824045603),19544,11,45.692498240456025,-84.26173043329648,open_water
POINT (-118.2581325489363 48.04759938839251),11640,11,48.0475993883925,-118.25813254893629,open_water
POINT (-85.40431172540448 42.28743871246521),20110,11,42.28743871246521,-85.40431172540448,open_water
POINT (-73.40037060980326 41.07074894160365),17294,11,41.07074894160365,-73.40037060980326,open_water
POINT (-87.45605505423038 46.99167822830535),789,11,46.99167822830535,-87.45605505423036,open_water
POINT (-76.04043545867275 35.99842907789775),15742,11,35.99842907789776,-76.04043545867275,open_water
POINT (-87.00567948548088 44.43310046817161),8911,11,44.43310046817161,-87.00567948548088,open_water
POINT (-88.2665958652256 30.22505737392145),4170,11,30.22505737392145,-88.2665958652256,open_water
POINT (-75.88195133641891 37.32004342677219),24570,11,37.3200434267722,-75.88195133641891,open_water
POINT (-87.18589382906899 42.81576522677627),16157,11,42.81576522677628,-87.18589382906899,open_water
POINT (-76.36946931163766 36.96457561353657),12926,11,36.964575613536574,-76.36946931163766,open_water
POINT (-87.83245504027276 44.90310801892935),11499,11,44.903108018929345,-87.83245504027278,open_water
POINT (-103.9252686213198 48.78398938451236),9629,11,48.78398938451236,-103.92526862131984,open_water
POINT (-75.18836295662179 39.16324369483308),18282,11,39.16324369483308,-75.1883629566218,open_water
POINT (-77.95633736804294 34.20791713935347),16819,11,34.20791713935347,-77.95633736804294,open_water
POINT (-81.40799416684669 34.07696264644169),8588,11,34.07696264644169,-81.40799416684669,open_water
POINT (-82.94639135267546 44.19284258158398),16643,11,44.192842581583974,-82.94639135267546,open_water
POINT (-89.45981180984765 29.52327369893943),13075,11,29.523273698939427,-89.45981180984766,open_water
POINT (-90.34032366233244 29.19649210750783),22338,11,29.196492107507833,-90.34032366233244,open_water
POINT (-88.05793349412225 36.65971671529697),8856,11,36.659716715296966,-88.05793349412225,open_water
POINT (-82.55950237433919 27.84031325410993),26028,11,27.84031325410993,-82.55950237433919,open_water
POINT (-81.66602916168566 41.85481750893115),23690,11,41.85481750893115,-81.66602916168566,open_water
POINT (-91.7146045566917 35.08821201476191),18046,11,35.088212014761915,-91.7146045566917,open_water
POINT (-82.58785324098362 44.09088193570809),16629,11,44.09088193570809,-82.58785324098363,open_water
POINT (-90.17974796829193 47.14889668314193),6787,11,47.148896683141935,-90.17974796829193,open_water
